org:resource,lifecycle:transition,Activity,time:timestamp,case:REG_DATE,CaseID,case:AMOUNT_REQ
112,COMPLETE,A_DECLINED,2011/12/20 09:47:52,2011/12/20 10:47:17,194623,50000
112,COMPLETE,A_SUBMITTED,2011/12/20 09:47:37,2011/12/20 10:47:37,194626,4000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 09:47:37,2011/12/20 10:47:37,194626,4000
112,COMPLETE,A_PREACCEPTED,2011/12/20 09:48:12,2011/12/20 10:47:37,194626,4000
11189,COMPLETE,A_ACCEPTED,2011/12/20 10:10:26,2011/12/20 10:47:37,194626,4000
11189,COMPLETE,A_FINALIZED,2011/12/20 10:12:45,2011/12/20 10:47:37,194626,4000
112,COMPLETE,A_CANCELLED,2012/01/20 08:15:26,2011/12/20 10:47:37,194626,4000
112,COMPLETE,A_SUBMITTED,2011/12/20 09:48:38,2011/12/20 10:48:38,194629,4000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 09:48:38,2011/12/20 10:48:38,194629,4000
10939,COMPLETE,A_DECLINED,2011/12/20 10:02:11,2011/12/20 10:48:38,194629,4000
112,COMPLETE,A_SUBMITTED,2011/12/20 09:50:22,2011/12/20 10:50:22,194632,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 09:50:22,2011/12/20 10:50:22,194632,15000
112,COMPLETE,A_DECLINED,2011/12/20 09:50:56,2011/12/20 10:50:22,194632,15000
112,COMPLETE,A_SUBMITTED,2011/12/20 10:08:24,2011/12/20 11:08:24,194635,7500
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 10:08:25,2011/12/20 11:08:24,194635,7500
10910,COMPLETE,A_DECLINED,2011/12/20 10:24:48,2011/12/20 11:08:24,194635,7500
112,COMPLETE,A_SUBMITTED,2011/12/20 10:08:42,2011/12/20 11:08:42,194638,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 10:08:42,2011/12/20 11:08:42,194638,10000
112,COMPLETE,A_DECLINED,2011/12/20 10:09:46,2011/12/20 11:08:42,194638,10000
112,COMPLETE,A_SUBMITTED,2011/12/20 10:31:28,2011/12/20 11:31:28,194641,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 10:31:30,2011/12/20 11:31:28,194641,5000
112,COMPLETE,A_PREACCEPTED,2011/12/20 10:32:09,2011/12/20 11:31:28,194641,5000
11169,COMPLETE,A_ACCEPTED,2011/12/20 10:45:36,2011/12/20 11:31:28,194641,5000
11169,COMPLETE,A_FINALIZED,2011/12/20 10:50:07,2011/12/20 11:31:28,194641,5000
10809,COMPLETE,A_APPROVED,2011/12/29 13:17:37,2011/12/20 11:31:28,194641,5000
10809,COMPLETE,A_REGISTERED,2011/12/29 13:17:37,2011/12/20 11:31:28,194641,5000
10809,COMPLETE,A_ACTIVATED,2011/12/29 13:17:37,2011/12/20 11:31:28,194641,5000
112,COMPLETE,A_SUBMITTED,2011/12/20 10:35:13,2011/12/20 11:35:13,194644,30000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 10:35:14,2011/12/20 11:35:13,194644,30000
112,COMPLETE,A_PREACCEPTED,2011/12/20 10:35:55,2011/12/20 11:35:13,194644,30000
10629,COMPLETE,A_ACCEPTED,2011/12/20 10:46:59,2011/12/20 11:35:13,194644,30000
10629,COMPLETE,A_FINALIZED,2011/12/20 10:47:17,2011/12/20 11:35:13,194644,30000
10629,COMPLETE,A_APPROVED,2011/12/20 10:57:10,2011/12/20 11:35:13,194644,30000
10629,COMPLETE,A_ACTIVATED,2011/12/20 10:57:10,2011/12/20 11:35:13,194644,30000
10629,COMPLETE,A_REGISTERED,2011/12/20 10:57:10,2011/12/20 11:35:13,194644,30000
112,COMPLETE,A_SUBMITTED,2011/12/20 11:13:00,2011/12/20 12:13:00,194647,25000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 11:13:02,2011/12/20 12:13:00,194647,25000
112,COMPLETE,A_PREACCEPTED,2011/12/20 11:13:42,2011/12/20 12:13:00,194647,25000
11009,COMPLETE,A_ACCEPTED,2011/12/20 11:24:15,2011/12/20 12:13:00,194647,25000
11009,COMPLETE,A_FINALIZED,2011/12/20 11:30:16,2011/12/20 12:13:00,194647,25000
10972,COMPLETE,A_REGISTERED,2012/01/02 15:08:10,2011/12/20 12:13:00,194647,25000
10972,COMPLETE,A_APPROVED,2012/01/02 15:08:10,2011/12/20 12:13:00,194647,25000
10972,COMPLETE,A_ACTIVATED,2012/01/02 15:08:10,2011/12/20 12:13:00,194647,25000
112,COMPLETE,A_SUBMITTED,2011/12/20 11:20:11,2011/12/20 12:20:11,194650,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 11:20:11,2011/12/20 12:20:11,194650,10000
112,COMPLETE,A_DECLINED,2011/12/20 11:20:50,2011/12/20 12:20:11,194650,10000
112,COMPLETE,A_SUBMITTED,2011/12/20 11:20:22,2011/12/20 12:20:22,194653,9000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 11:20:22,2011/12/20 12:20:22,194653,9000
112,COMPLETE,A_PREACCEPTED,2011/12/20 11:20:58,2011/12/20 12:20:22,194653,9000
11189,COMPLETE,A_ACCEPTED,2011/12/20 11:28:04,2011/12/20 12:20:22,194653,9000
11189,COMPLETE,A_FINALIZED,2011/12/20 11:29:28,2011/12/20 12:20:22,194653,9000
10609,COMPLETE,A_ACTIVATED,2011/12/27 13:22:33,2011/12/20 12:20:22,194653,9000
10609,COMPLETE,A_REGISTERED,2011/12/27 13:22:33,2011/12/20 12:20:22,194653,9000
10609,COMPLETE,A_APPROVED,2011/12/27 13:22:33,2011/12/20 12:20:22,194653,9000
112,COMPLETE,A_SUBMITTED,2011/12/20 11:21:12,2011/12/20 12:21:12,194656,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 11:21:13,2011/12/20 12:21:12,194656,10000
112,COMPLETE,A_PREACCEPTED,2011/12/20 11:21:52,2011/12/20 12:21:12,194656,10000
11189,COMPLETE,A_ACCEPTED,2011/12/20 11:41:19,2011/12/20 12:21:12,194656,10000
11189,COMPLETE,A_FINALIZED,2011/12/20 11:45:36,2011/12/20 12:21:12,194656,10000
10971,COMPLETE,A_CANCELLED,2011/12/20 14:58:32,2011/12/20 12:21:12,194656,10000
112,COMPLETE,A_SUBMITTED,2011/12/20 11:28:17,2011/12/20 12:28:17,194659,25000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 11:28:17,2011/12/20 12:28:17,194659,25000
10910,COMPLETE,A_DECLINED,2011/12/20 12:09:19,2011/12/20 12:28:17,194659,25000
112,COMPLETE,A_SUBMITTED,2011/12/20 11:39:15,2011/12/20 12:39:15,194662,500
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 11:39:15,2011/12/20 12:39:15,194662,500
11009,COMPLETE,A_DECLINED,2011/12/20 11:43:57,2011/12/20 12:39:15,194662,500
112,COMPLETE,A_SUBMITTED,2011/12/20 11:48:54,2011/12/20 12:48:54,194665,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 11:48:55,2011/12/20 12:48:54,194665,5000
112,COMPLETE,A_PREACCEPTED,2011/12/20 11:49:32,2011/12/20 12:48:54,194665,5000
11189,COMPLETE,A_ACCEPTED,2011/12/20 12:01:25,2011/12/20 12:48:54,194665,5000
11189,COMPLETE,A_FINALIZED,2011/12/20 12:03:07,2011/12/20 12:48:54,194665,5000
11200,COMPLETE,A_CANCELLED,2011/12/31 11:33:24,2011/12/20 12:48:54,194665,5000
112,COMPLETE,A_SUBMITTED,2011/12/20 11:54:42,2011/12/20 12:54:42,194668,4000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 11:54:42,2011/12/20 12:54:42,194668,4000
112,COMPLETE,A_DECLINED,2011/12/20 11:54:45,2011/12/20 12:54:42,194668,4000
112,COMPLETE,A_SUBMITTED,2011/12/20 12:24:03,2011/12/20 13:24:03,194671,6000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 12:24:04,2011/12/20 13:24:03,194671,6000
112,COMPLETE,A_DECLINED,2011/12/20 12:24:47,2011/12/20 13:24:03,194671,6000
112,COMPLETE,A_SUBMITTED,2011/12/20 12:26:18,2011/12/20 13:26:18,194674,6000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 12:26:18,2011/12/20 13:26:18,194674,6000
112,COMPLETE,A_PREACCEPTED,2011/12/20 12:27:12,2011/12/20 13:26:18,194674,6000
10910,COMPLETE,A_ACCEPTED,2011/12/20 12:32:21,2011/12/20 13:26:18,194674,6000
10910,COMPLETE,A_FINALIZED,2011/12/20 12:32:37,2011/12/20 13:26:18,194674,6000
112,COMPLETE,A_CANCELLED,2012/01/20 08:15:32,2011/12/20 13:26:18,194674,6000
112,COMPLETE,A_SUBMITTED,2011/12/20 12:36:32,2011/12/20 13:36:32,194677,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 12:36:33,2011/12/20 13:36:32,194677,10000
10910,COMPLETE,A_PREACCEPTED,2011/12/20 12:51:54,2011/12/20 13:36:32,194677,10000
10939,COMPLETE,A_ACCEPTED,2011/12/20 13:13:37,2011/12/20 13:36:32,194677,10000
10939,COMPLETE,A_FINALIZED,2011/12/20 13:16:20,2011/12/20 13:36:32,194677,10000
11202,COMPLETE,A_CANCELLED,2012/01/13 19:28:55,2011/12/20 13:36:32,194677,10000
112,COMPLETE,A_SUBMITTED,2011/12/20 12:43:00,2011/12/20 13:43:00,194680,1300
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 12:43:01,2011/12/20 13:43:00,194680,1300
112,COMPLETE,A_DECLINED,2011/12/20 12:43:34,2011/12/20 13:43:00,194680,1300
112,COMPLETE,A_SUBMITTED,2011/12/20 12:46:12,2011/12/20 13:46:12,194683,4000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 12:46:13,2011/12/20 13:46:12,194683,4000
10939,COMPLETE,A_PREACCEPTED,2011/12/20 12:51:33,2011/12/20 13:46:12,194683,4000
11019,COMPLETE,A_DECLINED,2011/12/21 13:46:13,2011/12/20 13:46:12,194683,4000
112,COMPLETE,A_SUBMITTED,2011/12/20 12:49:35,2011/12/20 13:49:35,194686,500
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 12:49:35,2011/12/20 13:49:35,194686,500
112,COMPLETE,A_PREACCEPTED,2011/12/20 12:50:11,2011/12/20 13:49:35,194686,500
10939,COMPLETE,A_CANCELLED,2011/12/20 12:54:55,2011/12/20 13:49:35,194686,500
112,COMPLETE,A_SUBMITTED,2011/12/20 12:50:11,2011/12/20 13:50:11,194689,2000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 12:50:12,2011/12/20 13:50:11,194689,2000
112,COMPLETE,A_DECLINED,2011/12/20 12:50:49,2011/12/20 13:50:11,194689,2000
112,COMPLETE,A_SUBMITTED,2011/12/20 12:52:23,2011/12/20 13:52:23,194692,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 12:52:24,2011/12/20 13:52:23,194692,15000
112,COMPLETE,A_PREACCEPTED,2011/12/20 12:53:08,2011/12/20 13:52:23,194692,15000
10909,COMPLETE,A_ACCEPTED,2011/12/21 11:30:30,2011/12/20 13:52:23,194692,15000
10909,COMPLETE,A_FINALIZED,2011/12/21 11:32:12,2011/12/20 13:52:23,194692,15000
11189,COMPLETE,A_CANCELLED,2011/12/28 08:29:50,2011/12/20 13:52:23,194692,15000
112,COMPLETE,A_SUBMITTED,2011/12/20 12:59:32,2011/12/20 13:59:32,194695,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 12:59:32,2011/12/20 13:59:32,194695,15000
10910,COMPLETE,A_PREACCEPTED,2011/12/20 13:00:29,2011/12/20 13:59:32,194695,15000
10910,COMPLETE,A_ACCEPTED,2011/12/20 13:06:40,2011/12/20 13:59:32,194695,15000
10910,COMPLETE,A_FINALIZED,2011/12/20 13:06:56,2011/12/20 13:59:32,194695,15000
11000,COMPLETE,A_CANCELLED,2011/12/29 13:20:41,2011/12/20 13:59:32,194695,15000
112,COMPLETE,A_SUBMITTED,2011/12/20 13:38:58,2011/12/20 14:38:58,194698,12750
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 13:38:59,2011/12/20 14:38:58,194698,12750
112,COMPLETE,A_DECLINED,2011/12/20 13:40:01,2011/12/20 14:38:58,194698,12750
112,COMPLETE,A_SUBMITTED,2011/12/20 13:40:30,2011/12/20 14:40:30,194701,1200
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 13:40:30,2011/12/20 14:40:30,194701,1200
112,COMPLETE,A_DECLINED,2011/12/20 13:41:13,2011/12/20 14:40:30,194701,1200
112,COMPLETE,A_SUBMITTED,2011/12/20 13:42:24,2011/12/20 14:42:24,194704,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 13:42:24,2011/12/20 14:42:24,194704,5000
112,COMPLETE,A_DECLINED,2011/12/20 13:43:00,2011/12/20 14:42:24,194704,5000
112,COMPLETE,A_SUBMITTED,2011/12/20 13:51:41,2011/12/20 14:51:41,194707,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 13:51:41,2011/12/20 14:51:41,194707,5000
112,COMPLETE,A_DECLINED,2011/12/20 13:52:18,2011/12/20 14:51:41,194707,5000
112,COMPLETE,A_SUBMITTED,2011/12/20 14:00:04,2011/12/20 15:00:04,194710,8000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 14:00:05,2011/12/20 15:00:04,194710,8000
112,COMPLETE,A_DECLINED,2011/12/20 14:01:00,2011/12/20 15:00:04,194710,8000
112,COMPLETE,A_SUBMITTED,2011/12/20 14:05:15,2011/12/20 15:05:15,194713,7000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 14:05:17,2011/12/20 15:05:15,194713,7000
10910,COMPLETE,A_DECLINED,2011/12/20 14:11:42,2011/12/20 15:05:15,194713,7000
112,COMPLETE,A_SUBMITTED,2011/12/20 14:05:48,2011/12/20 15:05:48,194716,2000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 14:05:49,2011/12/20 15:05:48,194716,2000
112,COMPLETE,A_PREACCEPTED,2011/12/20 14:06:22,2011/12/20 15:05:48,194716,2000
11019,COMPLETE,A_ACCEPTED,2011/12/21 16:21:58,2011/12/20 15:05:48,194716,2000
11019,COMPLETE,A_FINALIZED,2011/12/21 16:52:58,2011/12/20 15:05:48,194716,2000
11181,COMPLETE,A_CANCELLED,2011/12/28 16:51:28,2011/12/20 15:05:48,194716,2000
112,COMPLETE,A_SUBMITTED,2011/12/20 14:27:00,2011/12/20 15:27:00,194719,35000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 14:27:00,2011/12/20 15:27:00,194719,35000
112,COMPLETE,A_PREACCEPTED,2011/12/20 14:27:45,2011/12/20 15:27:00,194719,35000
10228,COMPLETE,A_ACCEPTED,2011/12/20 15:03:06,2011/12/20 15:27:00,194719,35000
10910,COMPLETE,A_FINALIZED,2011/12/20 15:26:14,2011/12/20 15:27:00,194719,35000
112,COMPLETE,A_CANCELLED,2012/01/20 08:15:39,2011/12/20 15:27:00,194719,35000
112,COMPLETE,A_SUBMITTED,2011/12/20 14:56:05,2011/12/20 15:56:05,194722,20000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 14:56:05,2011/12/20 15:56:05,194722,20000
112,COMPLETE,A_PREACCEPTED,2011/12/20 14:56:41,2011/12/20 15:56:05,194722,20000
112,COMPLETE,A_CANCELLED,2012/01/20 08:15:12,2011/12/20 15:56:05,194722,20000
112,COMPLETE,A_SUBMITTED,2011/12/20 15:15:12,2011/12/20 16:15:12,194725,14000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 15:15:12,2011/12/20 16:15:12,194725,14000
112,COMPLETE,A_DECLINED,2011/12/20 15:15:55,2011/12/20 16:15:12,194725,14000
112,COMPLETE,A_SUBMITTED,2011/12/20 15:18:00,2011/12/20 16:18:00,194728,13500
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 15:18:00,2011/12/20 16:18:00,194728,13500
112,COMPLETE,A_PREACCEPTED,2011/12/20 15:18:36,2011/12/20 16:18:00,194728,13500
11009,COMPLETE,A_ACCEPTED,2011/12/20 15:20:44,2011/12/20 16:18:00,194728,13500
11009,COMPLETE,A_FINALIZED,2011/12/20 15:23:51,2011/12/20 16:18:00,194728,13500
10138,COMPLETE,A_APPROVED,2012/01/07 11:14:10,2011/12/20 16:18:00,194728,13500
10138,COMPLETE,A_ACTIVATED,2012/01/07 11:14:10,2011/12/20 16:18:00,194728,13500
10138,COMPLETE,A_REGISTERED,2012/01/07 11:14:10,2011/12/20 16:18:00,194728,13500
112,COMPLETE,A_SUBMITTED,2011/12/20 15:19:30,2011/12/20 16:19:30,194731,40000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 15:19:30,2011/12/20 16:19:30,194731,40000
112,COMPLETE,A_PREACCEPTED,2011/12/20 15:20:09,2011/12/20 16:19:30,194731,40000
10972,COMPLETE,A_ACCEPTED,2011/12/20 15:23:05,2011/12/20 16:19:30,194731,40000
10972,COMPLETE,A_FINALIZED,2011/12/20 15:23:48,2011/12/20 16:19:30,194731,40000
10972,COMPLETE,A_ACTIVATED,2011/12/23 09:31:37,2011/12/20 16:19:30,194731,40000
10972,COMPLETE,A_APPROVED,2011/12/23 09:31:37,2011/12/20 16:19:30,194731,40000
10972,COMPLETE,A_REGISTERED,2011/12/23 09:31:37,2011/12/20 16:19:30,194731,40000
112,COMPLETE,A_SUBMITTED,2011/12/20 15:55:41,2011/12/20 16:55:41,194734,3000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 15:55:42,2011/12/20 16:55:41,194734,3000
112,COMPLETE,A_DECLINED,2011/12/20 15:56:27,2011/12/20 16:55:41,194734,3000
112,COMPLETE,A_SUBMITTED,2011/12/20 15:56:40,2011/12/20 16:56:40,194737,8000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 15:56:40,2011/12/20 16:56:40,194737,8000
112,COMPLETE,A_PREACCEPTED,2011/12/20 15:57:59,2011/12/20 16:56:40,194737,8000
10929,COMPLETE,A_ACCEPTED,2011/12/20 17:26:30,2011/12/20 16:56:40,194737,8000
10929,COMPLETE,A_FINALIZED,2011/12/20 17:31:59,2011/12/20 16:56:40,194737,8000
10138,COMPLETE,A_ACTIVATED,2012/01/12 16:00:31,2011/12/20 16:56:40,194737,8000
10138,COMPLETE,A_APPROVED,2012/01/12 16:00:31,2011/12/20 16:56:40,194737,8000
10138,COMPLETE,A_REGISTERED,2012/01/12 16:00:31,2011/12/20 16:56:40,194737,8000
112,COMPLETE,A_SUBMITTED,2011/12/20 16:56:21,2011/12/20 17:56:21,194740,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 16:56:21,2011/12/20 17:56:21,194740,10000
112,COMPLETE,A_PREACCEPTED,2011/12/20 16:56:58,2011/12/20 17:56:21,194740,10000
10939,COMPLETE,A_ACCEPTED,2011/12/21 17:21:29,2011/12/20 17:56:21,194740,10000
10939,COMPLETE,A_FINALIZED,2011/12/21 17:26:17,2011/12/20 17:56:21,194740,10000
10138,COMPLETE,A_DECLINED,2012/01/26 13:02:13,2011/12/20 17:56:21,194740,10000
112,COMPLETE,A_SUBMITTED,2011/12/20 17:23:01,2011/12/20 18:23:01,194743,1000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 17:23:02,2011/12/20 18:23:01,194743,1000
112,COMPLETE,A_PREACCEPTED,2011/12/20 17:23:39,2011/12/20 18:23:01,194743,1000
10929,COMPLETE,A_ACCEPTED,2011/12/20 18:18:31,2011/12/20 18:23:01,194743,1000
10929,COMPLETE,A_FINALIZED,2011/12/20 18:21:49,2011/12/20 18:23:01,194743,1000
112,COMPLETE,A_CANCELLED,2012/01/20 08:15:42,2011/12/20 18:23:01,194743,1000
112,COMPLETE,A_SUBMITTED,2011/12/20 17:32:41,2011/12/20 18:32:41,194746,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 17:32:42,2011/12/20 18:32:41,194746,5000
112,COMPLETE,A_PREACCEPTED,2011/12/20 17:33:15,2011/12/20 18:32:41,194746,5000
10971,COMPLETE,A_ACCEPTED,2011/12/20 18:41:56,2011/12/20 18:32:41,194746,5000
10971,COMPLETE,A_FINALIZED,2011/12/20 18:44:53,2011/12/20 18:32:41,194746,5000
10609,COMPLETE,A_DECLINED,2012/01/03 06:46:31,2011/12/20 18:32:41,194746,5000
112,COMPLETE,A_SUBMITTED,2011/12/20 17:42:02,2011/12/20 18:42:02,194749,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 17:42:02,2011/12/20 18:42:02,194749,10000
112,COMPLETE,A_PREACCEPTED,2011/12/20 17:42:43,2011/12/20 18:42:02,194749,10000
10929,COMPLETE,A_ACCEPTED,2011/12/20 18:44:43,2011/12/20 18:42:02,194749,10000
10929,COMPLETE,A_FINALIZED,2011/12/20 18:51:02,2011/12/20 18:42:02,194749,10000
10972,COMPLETE,A_APPROVED,2011/12/29 12:51:59,2011/12/20 18:42:02,194749,10000
10972,COMPLETE,A_ACTIVATED,2011/12/29 12:51:59,2011/12/20 18:42:02,194749,10000
10972,COMPLETE,A_REGISTERED,2011/12/29 12:51:59,2011/12/20 18:42:02,194749,10000
112,COMPLETE,A_SUBMITTED,2011/12/20 18:04:59,2011/12/20 19:04:59,194752,8000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 18:04:59,2011/12/20 19:04:59,194752,8000
10982,COMPLETE,A_DECLINED,2011/12/20 18:12:25,2011/12/20 19:04:59,194752,8000
112,COMPLETE,A_SUBMITTED,2011/12/20 18:17:05,2011/12/20 19:17:05,194755,6000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 18:17:06,2011/12/20 19:17:05,194755,6000
112,COMPLETE,A_DECLINED,2011/12/20 18:17:40,2011/12/20 19:17:05,194755,6000
112,COMPLETE,A_SUBMITTED,2011/12/20 18:23:43,2011/12/20 19:23:43,194758,16500
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 18:23:43,2011/12/20 19:23:43,194758,16500
10929,COMPLETE,A_PREACCEPTED,2011/12/20 18:25:20,2011/12/20 19:23:43,194758,16500
11200,COMPLETE,A_ACCEPTED,2011/12/21 13:01:55,2011/12/20 19:23:43,194758,16500
11200,COMPLETE,A_FINALIZED,2011/12/21 13:05:04,2011/12/20 19:23:43,194758,16500
10910,COMPLETE,A_CANCELLED,2011/12/28 15:42:59,2011/12/20 19:23:43,194758,16500
112,COMPLETE,A_SUBMITTED,2011/12/20 19:24:36,2011/12/20 20:24:36,194761,8000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 19:24:37,2011/12/20 20:24:36,194761,8000
11122,COMPLETE,A_DECLINED,2011/12/20 19:40:25,2011/12/20 20:24:36,194761,8000
112,COMPLETE,A_SUBMITTED,2011/12/20 19:35:05,2011/12/20 20:35:05,194764,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 19:35:05,2011/12/20 20:35:05,194764,5000
10228,COMPLETE,A_PREACCEPTED,2011/12/20 19:47:39,2011/12/20 20:35:05,194764,5000
11200,COMPLETE,A_ACCEPTED,2011/12/22 10:54:11,2011/12/20 20:35:05,194764,5000
11200,COMPLETE,A_FINALIZED,2011/12/22 10:55:11,2011/12/20 20:35:05,194764,5000
11009,COMPLETE,A_CANCELLED,2012/01/09 09:42:19,2011/12/20 20:35:05,194764,5000
112,COMPLETE,A_SUBMITTED,2011/12/20 19:49:24,2011/12/20 20:49:24,194767,6000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 19:49:26,2011/12/20 20:49:24,194767,6000
112,COMPLETE,A_PREACCEPTED,2011/12/20 19:50:00,2011/12/20 20:49:24,194767,6000
112,COMPLETE,A_CANCELLED,2012/01/20 08:15:15,2011/12/20 20:49:24,194767,6000
112,COMPLETE,A_SUBMITTED,2011/12/20 19:55:04,2011/12/20 20:55:04,194770,8700
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 19:55:04,2011/12/20 20:55:04,194770,8700
11189,COMPLETE,A_PREACCEPTED,2011/12/21 08:00:24,2011/12/20 20:55:04,194770,8700
11019,COMPLETE,A_CANCELLED,2011/12/21 19:02:02,2011/12/20 20:55:04,194770,8700
112,COMPLETE,A_SUBMITTED,2011/12/20 20:19:11,2011/12/20 21:19:11,194773,47500
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 20:19:11,2011/12/20 21:19:11,194773,47500
112,COMPLETE,A_DECLINED,2011/12/20 20:19:53,2011/12/20 21:19:11,194773,47500
112,COMPLETE,A_SUBMITTED,2011/12/20 20:24:02,2011/12/20 21:24:02,194776,13431
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 20:24:02,2011/12/20 21:24:02,194776,13431
11189,COMPLETE,A_DECLINED,2011/12/21 08:12:34,2011/12/20 21:24:02,194776,13431
112,COMPLETE,A_SUBMITTED,2011/12/20 20:24:10,2011/12/20 21:24:10,194779,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 20:24:10,2011/12/20 21:24:10,194779,10000
11189,COMPLETE,A_PREACCEPTED,2011/12/21 08:02:46,2011/12/20 21:24:10,194779,10000
10909,COMPLETE,A_ACCEPTED,2011/12/21 10:09:11,2011/12/20 21:24:10,194779,10000
10909,COMPLETE,A_CANCELLED,2011/12/21 10:28:47,2011/12/20 21:24:10,194779,10000
112,COMPLETE,A_SUBMITTED,2011/12/20 20:51:11,2011/12/20 21:51:11,194782,600
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 20:51:12,2011/12/20 21:51:11,194782,600
112,COMPLETE,A_DECLINED,2011/12/20 20:51:47,2011/12/20 21:51:11,194782,600
112,COMPLETE,A_SUBMITTED,2011/12/20 20:51:36,2011/12/20 21:51:36,194785,6000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 20:51:36,2011/12/20 21:51:36,194785,6000
112,COMPLETE,A_PREACCEPTED,2011/12/20 20:52:08,2011/12/20 21:51:36,194785,6000
11002,COMPLETE,A_ACCEPTED,2011/12/21 15:41:55,2011/12/20 21:51:36,194785,6000
11002,COMPLETE,A_FINALIZED,2011/12/21 15:48:43,2011/12/20 21:51:36,194785,6000
10909,COMPLETE,A_CANCELLED,2012/01/10 08:10:21,2011/12/20 21:51:36,194785,6000
112,COMPLETE,A_SUBMITTED,2011/12/20 20:52:15,2011/12/20 21:52:15,194788,50000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 20:52:15,2011/12/20 21:52:15,194788,50000
112,COMPLETE,A_PREACCEPTED,2011/12/20 20:52:54,2011/12/20 21:52:15,194788,50000
10932,COMPLETE,A_DECLINED,2011/12/22 15:47:39,2011/12/20 21:52:15,194788,50000
112,COMPLETE,A_SUBMITTED,2011/12/20 20:55:08,2011/12/20 21:55:08,194791,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011/12/20 20:55:08,2011/12/20 21:55:08,194791,5000
112,COMPLETE,A_PREACCEPTED,2011/12/20 20:55:43,2011/12/20 21:55:08,194791,5000
11200,COMPLETE,A_ACCEPTED,2011/12/21 17:19:19,2011/12/20 21:55:08,194791,5000
11200,COMPLETE,A_FINALIZED,2011/12/21 17:22:52,2011/12/20 21:55:08,194791,5000
10972,COMPLETE,A_APPROVED,2012/01/09 08:08:34,2011/12/20 21:55:08,194791,5000
10972,COMPLETE,A_REGISTERED,2012/01/09 08:08:34,2011/12/20 21:55:08,194791,5000
10972,COMPLETE,A_ACTIVATED,2012/01/09 08:08:34,2011/12/20 21:55:08,194791,5000
112,COMPLETE,A_SUBMITTED,2011/12/20 20:56:51,2011/12/20 21:56:51,194794,5000
