,org:group,resource country,org:resource,oranization country,org:role,concept:name,impact,product,time:timestamp,lifecycle:transition,case:concept:name
1757,Org line A2,Sweden,Åsa,se,D_1,Completed,Major,PROD617,2012-05-31 14:34:39+00:00,Closed,1-745590142
1758,Org line C,Belgium,Steve,se,E_10,Accepted,Medium,PROD646,2012-05-15 17:53:46+00:00,In Progress,1-745625831
1759,Org line G4,Sweden,Christoffer,se,,Accepted,Low,PROD412,2012-05-15 17:44:06+00:00,In Progress,1-745647199
1760,Org line G4,Sweden,Christoffer,se,,Accepted,Low,PROD412,2012-05-15 17:44:50+00:00,Wait,1-745647199
1761,Org line G1,Sweden,Gunilla,se,E_6,Queued,High,PROD295,2012-05-15 22:11:24+00:00,Awaiting Assignment,1-745770713
1762,Org line G1,Sweden,Peter,se,E_6,Accepted,High,PROD295,2012-05-16 07:56:17+00:00,In Progress,1-745770713
1763,Org line G1,Sweden,Peter,se,E_6,Completed,High,PROD295,2012-05-16 07:58:42+00:00,Closed,1-745770713
1764,Org line G1,Sweden,Peter,se,E_6,Accepted,High,PROD295,2012-05-29 14:47:15+00:00,In Progress,1-745770713
1765,Org line C,Sweden,Susan,se,E_6,Queued,High,PROD295,2012-05-29 14:48:57+00:00,Awaiting Assignment,1-745770713
1766,Org line G1,Sweden,Peter,se,E_6,Accepted,High,PROD295,2012-05-29 14:48:58+00:00,In Progress,1-745770713
1767,Org line C,Sweden,Susan,se,E_6,Queued,High,PROD295,2012-05-29 14:49:30+00:00,Awaiting Assignment,1-745770713
1768,Org line C,Sweden,Susan,se,E_6,Accepted,High,PROD295,2012-05-30 09:01:23+00:00,In Progress,1-745770713
1769,Org line C,Sweden,Lars,se,E_6,Accepted,High,PROD295,2012-05-30 09:02:21+00:00,Assigned,1-745770713
1770,Org line A2,Sweden,Avvaru,se,A2_4,Accepted,Medium,PROD243,2012-05-16 06:14:26+00:00,In Progress,1-745886321
1771,Org line A2,Sweden,Vikrant,se,A2_4,Accepted,Medium,PROD337,2012-05-16 10:17:46+00:00,In Progress,1-745966287
1772,Org line A2,Sweden,Niklas,se,A2_2,Accepted,Medium,PROD681,2012-05-16 10:18:12+00:00,In Progress,1-745991925
1773,Org line C,USA,Michael,us,V3_2,Queued,Medium,PROD611,2012-05-16 11:42:10+00:00,Awaiting Assignment,1-745995763
1774,Org line C,USA,Jennifer,us,V3_2,Accepted,Medium,PROD611,2012-06-06 16:24:57+00:00,Assigned,1-745995763
1775,Org line C,USA,Jennifer,us,V3_2,Accepted,Medium,PROD611,2012-06-14 19:27:00+00:00,Assigned,1-745995763
1776,Org line A2,Sweden,Kristina,se,A2_3,Accepted,Medium,PROD231,2012-05-16 11:49:57+00:00,In Progress,1-746009843
1777,Org line C,Sweden,Rakesh,in,E_10,Accepted,High,PROD154,2012-05-16 12:04:19+00:00,In Progress,1-746011641
1778,Org line C,Sweden,Rakesh,in,E_10,Completed,High,PROD154,2012-05-21 12:18:48+00:00,Closed,1-746011641
1779,Org line C,Belgium,Steven,be,E_6,Accepted,Medium,PROD327,2012-05-16 11:08:08+00:00,In Progress,1-746018291
1780,Org line C,Belgium,Steven,be,E_6,Queued,Medium,PROD327,2012-05-16 11:10:58+00:00,Awaiting Assignment,1-746018291
1781,Org line C,Belgium,Robert,be,E_6,Accepted,Medium,PROD327,2012-05-16 11:37:15+00:00,In Progress,1-746018291
1782,Org line C,Belgium,Steven,be,E_6,Accepted,Medium,PROD327,2012-05-16 11:12:56+00:00,In Progress,1-746018381
1783,Org line C,Belgium,Steven,be,E_6,Queued,Medium,PROD327,2012-05-16 11:18:57+00:00,Awaiting Assignment,1-746018381
1784,Org line C,Belgium,Robert,be,E_6,Accepted,Medium,PROD327,2012-05-16 11:37:38+00:00,In Progress,1-746018381
1785,Org line B,Australia,Marilyn,au,A2_1,Accepted,Medium,PROD327,2012-05-16 11:35:28+00:00,In Progress,1-746018891
1786,Org line B,Australia,Marilyn,au,A2_1,Queued,Medium,PROD327,2012-05-16 11:36:46+00:00,Awaiting Assignment,1-746018891
1787,Org line C,Australia,John,au,E_2,Queued,Medium,PROD327,2012-05-17 08:11:01+00:00,Awaiting Assignment,1-746018891
1788,Org line B,Australia,Marilyn,au,A2_1,Queued,Medium,PROD327,2012-05-24 07:51:35+00:00,Awaiting Assignment,1-746018891
1789,Org line B,Australia,Marilyn,au,A2_1,Accepted,Medium,PROD327,2012-06-07 09:38:46+00:00,In Progress,1-746018891
1790,Org line C,Australia,John,au,E_2,Queued,Medium,PROD327,2012-06-07 09:44:04+00:00,Awaiting Assignment,1-746018891
1791,Org line G4,Sweden,Göran,se,,Accepted,Low,PROD193,2012-05-16 12:18:54+00:00,In Progress,1-746049852
1792,Org line G4,Sweden,Göran,se,,Accepted,Low,PROD193,2012-05-30 09:12:05+00:00,In Progress,1-746049852
1793,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2012-05-16 16:06:45+00:00,In Progress,1-746052232
1794,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2012-05-16 16:27:43+00:00,Assigned,1-746052232
1795,Org line G4,Sweden,Fredrik,se,,Accepted,Low,PROD108,2012-05-16 11:49:07+00:00,In Progress,1-746057054
1796,Org line A2,Sweden,Viktoria,se,A2_3,Accepted,Medium,PROD231,2012-05-16 13:12:42+00:00,In Progress,1-746118131
1797,Org line A2,Sweden,Viktoria,se,A2_3,Queued,Medium,PROD231,2012-05-31 14:30:05+00:00,Awaiting Assignment,1-746118131
1798,Org line C,INDIA,Hineesh,us,E_4,Accepted,High,PROD793,2012-05-16 13:23:17+00:00,In Progress,1-746123906
1799,Org line C,INDIA,Hineesh,us,E_4,Completed,High,PROD793,2012-05-22 12:19:21+00:00,Closed,1-746123906
1800,Org line A2,Sweden,Ann-Charlotte,se,A2_3,Accepted,Medium,PROD368,2012-05-16 13:16:49+00:00,In Progress,1-746129221
1801,Org line A2,POLAND,Miroslaw,pl,A2_1,Accepted,Medium,PROD327,2012-05-16 13:33:40+00:00,In Progress,1-746148231
1802,Org line A2,POLAND,Miroslaw,pl,A2_1,Queued,Medium,PROD327,2012-05-16 13:34:34+00:00,Awaiting Assignment,1-746148231
1803,Org line C,Belgium,Steven,be,E_6,Accepted,Medium,PROD327,2012-05-16 14:00:49+00:00,In Progress,1-746148741
1804,Org line C,Belgium,Steven,be,E_6,Queued,Medium,PROD327,2012-05-16 14:01:42+00:00,Awaiting Assignment,1-746148741
1805,Org line C,Belgium,Robert,be,E_6,Accepted,Medium,PROD327,2012-05-16 14:11:38+00:00,In Progress,1-746148741
1806,Org line C,Belgium,Katia,be,A2_1,Accepted,Medium,PROD327,2012-05-16 14:31:17+00:00,In Progress,1-746175541
1807,Org line C,Belgium,Katia,be,A2_1,Queued,Medium,PROD327,2012-05-16 14:32:33+00:00,Awaiting Assignment,1-746175541
1808,Org line C,Belgium,Els,se,C_2,Accepted,Medium,PROD327,2012-05-16 15:14:24+00:00,In Progress,1-746205481
1809,Org line C,Belgium,Els,se,C_2,Queued,Medium,PROD327,2012-05-16 15:25:43+00:00,Awaiting Assignment,1-746205481
1810,Org line C,Belgium,Els,se,E_2,Accepted,Medium,PROD327,2012-05-16 15:26:28+00:00,In Progress,1-746205481
1811,Org line C,Belgium,Ilona,be,A2_1,Accepted,Medium,PROD327,2012-05-16 15:33:30+00:00,In Progress,1-746245931
1812,Org line C,Belgium,Ilona,be,A2_1,Queued,Medium,PROD327,2012-05-16 15:36:08+00:00,Awaiting Assignment,1-746245931
1813,Org line C,Sweden,Leif,se,E_10,Accepted,High,PROD646,2012-05-16 17:06:56+00:00,In Progress,1-746246761
1814,Org line G4,Sweden,Roland,se,,Accepted,High,PROD374,2012-05-16 18:18:20+00:00,In Progress,1-746306469
1815,Org line C,Belgium,Emmanuel,gb,E_10,Accepted,Medium,PROD494,2012-05-16 17:35:29+00:00,In Progress,1-746318085
1816,Org line C,Belgium,Emmanuel,gb,E_10,Accepted,Medium,PROD494,2012-05-24 11:21:36+00:00,In Progress,1-746318085
1817,Org line C,Belgium,Alain,be,E_1,Queued,Medium,PROD558,2012-05-16 18:00:04+00:00,Awaiting Assignment,1-746331441
1818,Org line C,Belgium,Alain,be,E_1,Queued,Medium,PROD558,2012-05-16 17:52:15+00:00,Awaiting Assignment,1-746341261
1819,Org line C,Sweden,Vesa,se,C_6,Accepted,Low,PROD805,2012-05-17 10:20:34+00:00,In Progress,1-746464884
1820,Org line C,Sweden,Vesa,se,C_6,Queued,Low,PROD805,2012-05-17 10:24:02+00:00,Awaiting Assignment,1-746464884
1821,Org line C,Sweden,Amitabh,se,C_6,Accepted,Low,PROD805,2012-05-17 10:38:19+00:00,In Progress,1-746464884
1822,Org line C,Sweden,Amitabh,se,C_6,Accepted,Low,PROD805,2012-05-22 14:30:28+00:00,In Progress,1-746464884
1823,Org line C,Sweden,Amitabh,se,C_6,Accepted,Low,PROD805,2012-06-08 14:27:52+00:00,Wait,1-746464884
1824,Org line C,INDIA,Jubin,us,E_4,Accepted,Medium,PROD436,2012-05-17 04:43:33+00:00,In Progress,1-746534906
1825,Org line C,INDIA,Jubin,us,E_4,Accepted,Medium,PROD436,2012-05-22 05:58:36+00:00,Assigned,1-746534906
1826,Org line C,Sweden,Vaibhav,us,E_4,Accepted,Medium,PROD436,2012-05-22 14:14:38+00:00,In Progress,1-746534906
1827,Org line C,Belgium,Alain,be,E_1,Queued,Medium,PROD558,2012-05-17 08:36:39+00:00,Awaiting Assignment,1-746538521
1828,Org line A2,POLAND,Tomasz,be,A2_1,Accepted,Medium,PROD558,2012-05-17 08:38:58+00:00,In Progress,1-746538521
1829,Org line C,Belgium,Alain,be,E_1,Queued,Medium,PROD558,2012-05-17 08:40:06+00:00,Awaiting Assignment,1-746538521
1830,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-17 15:19:42+00:00,In Progress,1-746582460
1831,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-17 15:46:59+00:00,Assigned,1-746582460
1832,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-17 12:24:17+00:00,In Progress,1-746599948
1833,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-17 12:24:51+00:00,Assigned,1-746599948
1834,Org line G3,POLAND,Ewa,us,,Accepted,High,PROD98,2012-05-17 16:51:43+00:00,In Progress,1-746662619
1835,Org line G3,POLAND,Ewa,us,,Completed,High,PROD98,2012-05-18 16:10:30+00:00,Closed,1-746662619
1836,Org line C,Sweden,Peter,se,E_7,Accepted,Medium,PROD673,2012-05-18 10:29:52+00:00,In Progress,1-746854891
1837,Org line A2,POLAND,Mariusz,pl,D_1,Accepted,High,PROD405,2012-05-18 12:45:12+00:00,In Progress,1-746973401
1838,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-18 15:10:38+00:00,In Progress,1-747003445
1839,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-18 15:17:06+00:00,Assigned,1-747003445
1840,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2012-05-18 15:02:31+00:00,In Progress,1-747011587
1841,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2012-05-18 15:03:20+00:00,Assigned,1-747011587
1842,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-18 15:54:11+00:00,In Progress,1-747011867
1843,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-18 15:57:07+00:00,Assigned,1-747011867
1844,Org line C,USA,Timothy,us,E_1,Accepted,Medium,PROD332,2012-05-18 15:21:23+00:00,In Progress,1-747042322
1845,Org line C,USA,Stephen,us,C_6,Accepted,High,PROD785,2012-05-18 16:08:41+00:00,In Progress,1-747064611
1846,Org line C,USA,Stephen,us,C_6,Queued,High,PROD785,2012-05-18 16:24:02+00:00,Awaiting Assignment,1-747064611
1847,Org line C,USA,Kymaria,us,V3_3,Accepted,High,PROD785,2012-05-18 16:24:03+00:00,In Progress,1-747064611
1848,Org line C,USA,Stephen,us,C_6,Queued,High,PROD785,2012-05-18 18:14:23+00:00,Awaiting Assignment,1-747064611
1849,Org line C,USA,Stephen,us,C_6,Accepted,High,PROD785,2012-05-18 19:57:59+00:00,In Progress,1-747064611
1850,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-18 18:22:08+00:00,In Progress,1-747090194
1851,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-18 18:29:21+00:00,Assigned,1-747090194
1852,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-18 18:29:50+00:00,Assigned,1-747090194
1853,Org line C,Sweden,Daniel,se,E_10,Accepted,High,PROD802,2012-05-18 19:17:14+00:00,In Progress,1-747147181
1854,Org line C,Sweden,Daniel,se,E_10,Queued,High,PROD802,2012-05-29 12:02:03+00:00,Awaiting Assignment,1-747147181
1855,Org line C,Sweden,Hampus,se,E_10,Accepted,High,PROD802,2012-05-29 13:56:26+00:00,In Progress,1-747147181
1856,Org line C,Sweden,Hampus,se,E_10,Accepted,High,PROD802,2012-05-30 15:30:09+00:00,Wait,1-747147181
1857,Org line C,USA,Thomas,us,,Accepted,High,PROD306,2012-05-18 20:21:35+00:00,In Progress,1-747173974
1858,Org line C,INDIA,-,in,E_7,Accepted,High,PROD631,2012-05-19 10:15:02+00:00,In Progress,1-747371909
1859,Org line C,INDIA,-,in,E_7,Queued,High,PROD631,2012-05-19 10:24:38+00:00,Awaiting Assignment,1-747371909
1860,Org line C,INDIA,Rajkishore,in,E_7,Accepted,High,PROD631,2012-05-19 21:52:57+00:00,In Progress,1-747371909
1861,Org line C,INDIA,Rajesh Kumar,in,E_7,Queued,High,PROD631,2012-05-19 21:55:08+00:00,Awaiting Assignment,1-747371909
1862,Org line C,Sweden,Stefan,in,E_7,Accepted,High,PROD631,2012-05-21 09:56:03+00:00,In Progress,1-747371909
1863,Org line C,Sweden,Peter,in,E_7,Queued,High,PROD631,2012-05-21 09:58:23+00:00,Awaiting Assignment,1-747371909
1864,Org line C,Sweden,Stefan,in,E_7,Accepted,High,PROD631,2012-05-21 09:58:56+00:00,In Progress,1-747371909
1865,Org line C,INDIA,Rajesh Kumar,in,E_7,Accepted,High,PROD631,2012-05-21 10:00:21+00:00,Assigned,1-747371909
1866,Org line C,Sweden,Praveen,in,E_10,Queued,High,PROD631,2012-06-13 15:06:57+00:00,Awaiting Assignment,1-747371909
1867,Org line C,Sweden,Kim,se,C_4,Accepted,Medium,PROD276,2012-05-19 10:37:29+00:00,In Progress,1-747372912
1868,Org line C,Sweden,Kim,se,C_4,Accepted,Medium,PROD276,2012-05-29 08:57:35+00:00,Assigned,1-747372912
1869,Org line C,Sweden,Stefan,se,C_4,Queued,Medium,PROD276,2012-06-14 09:59:11+00:00,Awaiting Assignment,1-747372912
1870,Org line A2,Sweden,Henrik,pl,A2_2,Queued,Medium,PROD767,2012-05-21 09:13:29+00:00,Awaiting Assignment,1-747473781
1871,Org line A2,POLAND,Piotr,pl,A2_2,Accepted,Medium,PROD767,2012-05-21 09:13:30+00:00,In Progress,1-747473781
1872,Org line A2,POLAND,Krzysztof,pl,A2_2,Queued,Medium,PROD767,2012-05-21 09:15:03+00:00,Awaiting Assignment,1-747473781
1873,Org line A2,POLAND,Piotr,pl,A2_2,Accepted,Medium,PROD767,2012-05-21 09:15:04+00:00,In Progress,1-747473781
1874,Org line A2,POLAND,Krzysztof,pl,A2_2,Queued,Medium,PROD767,2012-05-21 09:16:45+00:00,Awaiting Assignment,1-747473781
1875,Org line A2,POLAND,Krzysztof,pl,A2_2,Accepted,Medium,PROD767,2012-05-21 10:23:24+00:00,In Progress,1-747473781
1876,Org line A2,POLAND,Krzysztof,pl,A2_2,Queued,Medium,PROD767,2012-05-21 10:24:44+00:00,Awaiting Assignment,1-747473781
1877,Org line A2,POLAND,Krzysztof,pl,A2_2,Accepted,Medium,PROD767,2012-05-21 10:25:01+00:00,In Progress,1-747473781
1878,Org line A2,POLAND,Pawel,pl,A2_2,Accepted,Medium,PROD767,2012-05-21 10:25:19+00:00,Assigned,1-747473781
1879,Org line A2,POLAND,Miroslaw,pl,A2_1,Accepted,Medium,PROD761,2012-05-21 10:14:04+00:00,In Progress,1-747590161
1880,Org line C,INDIA,Bhaskar,se,E_5,Accepted,High,PROD802,2012-05-21 11:39:28+00:00,In Progress,1-747681195
1881,Org line C,INDIA,Bhaskar,se,E_5,Queued,High,PROD802,2012-05-21 11:47:57+00:00,Awaiting Assignment,1-747681195
1882,Org line C,Sweden,Praveen,se,E_10,Queued,High,PROD802,2012-05-21 12:17:16+00:00,Awaiting Assignment,1-747681195
1883,Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-05-23 13:33:34+00:00,Awaiting Assignment,1-747681195
1884,Org line A2,POLAND,Piotr,se,A2_5,Accepted,Medium,PROD320,2012-05-21 13:00:48+00:00,In Progress,1-747689792
1885,Org line A2,POLAND,Piotr,se,A2_5,Accepted,Medium,PROD320,2012-05-21 13:58:05+00:00,Assigned,1-747689792
1886,Org line A2,POLAND,Piotr,se,A2_5,Accepted,Medium,PROD320,2012-05-21 14:00:16+00:00,Wait,1-747689792
1887,Org line C,France,Cyril,fr,E_6,Accepted,High,PROD612,2012-05-21 12:37:35+00:00,In Progress,1-747770943
1888,Org line C,France,Louis,fr,V3_3,Accepted,Medium,PROD612,2012-05-21 17:14:31+00:00,In Progress,1-748028911
1889,Org line C,France,Louis,fr,V3_3,Accepted,Medium,PROD612,2012-05-21 17:20:58+00:00,In Progress,1-748028911
1890,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2012-05-22 10:39:28+00:00,Assigned,1-748341571
1891,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2012-05-22 12:15:17+00:00,Wait,1-748341571
1892,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-22 12:24:05+00:00,Assigned,1-748341709
1893,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-22 12:24:30+00:00,Wait,1-748341709
1894,Org line A2,United Kingdom,Rosemary,gb,A2_1,Accepted,High,PROD236,2012-05-22 10:58:58+00:00,In Progress,1-748373500
1895,Org line A2,United Kingdom,Rosemary,gb,A2_1,Accepted,High,PROD236,2012-05-22 11:01:20+00:00,Wait,1-748373500
1896,Org line V2,Sweden,Björn,se,,Accepted,Medium,PROD449,2012-05-22 12:01:04+00:00,In Progress,1-748414511
1897,Org line A2,China,Fiona,cn,D_1,Accepted,Medium,PROD607,2012-05-22 12:19:48+00:00,In Progress,1-748432219
1898,Org line G3,POLAND,Ewa,us,,Accepted,High,PROD98,2012-05-22 11:57:53+00:00,In Progress,1-748438405
1899,Org line G3,POLAND,Ewa,us,,Completed,High,PROD98,2012-05-22 12:03:02+00:00,Closed,1-748438405
1900,Org line C,Sweden,Christer,se,C_6,Accepted,Medium,PROD805,2012-05-22 14:14:43+00:00,In Progress,1-748531941
1901,Org line C,Sweden,Christer,se,C_6,Accepted,Medium,PROD805,2012-05-22 14:28:09+00:00,Assigned,1-748531941
1902,Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD818,2012-05-22 17:14:50+00:00,In Progress,1-748720121
1903,Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD818,2012-06-12 17:10:26+00:00,Awaiting Assignment,1-748720121
1904,Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD154,2012-05-22 18:13:25+00:00,In Progress,1-748764090
1905,Org line A2,Sweden,Dusan,se,A2_3,Accepted,Major,PROD617,2012-05-22 19:11:09+00:00,In Progress,1-748801231
1906,Org line G4,Sweden,Katarina,se,,Accepted,High,PROD374,2012-05-22 23:17:41+00:00,In Progress,1-748843986
1907,Org line G4,Sweden,Katarina,se,,Accepted,High,PROD374,2012-06-11 15:27:51+00:00,Assigned,1-748843986
1908,Org line G4,Sweden,Peter,se,,Accepted,Medium,PROD502,2012-05-23 09:35:04+00:00,In Progress,1-748947671
1909,Org line G4,Sweden,Peter,se,,Accepted,Medium,PROD502,2012-05-23 09:38:01+00:00,Assigned,1-748947671
1910,Org line G4,Sweden,Christer,se,,Accepted,Medium,PROD412,2012-05-23 11:49:33+00:00,In Progress,1-749042472
1911,Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,Medium,PROD236,2012-05-23 18:26:49+00:00,In Progress,1-749053411
1912,Org line C,Sweden,Christer,se,C_6,Accepted,Major,PROD805,2012-05-23 13:47:18+00:00,In Progress,1-749112097
1913,Org line C,Sweden,Praveen,se,E_10,Accepted,High,PROD802,2012-05-23 12:31:52+00:00,In Progress,1-749119026
1914,Org line C,Sweden,Praveen,se,E_10,Queued,High,PROD802,2012-05-23 12:39:28+00:00,Awaiting Assignment,1-749119026
1915,Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-05-23 13:37:16+00:00,Awaiting Assignment,1-749119026
1916,Org line C,Sweden,Christian,se,C_6,Accepted,High,PROD802,2012-05-23 16:52:44+00:00,In Progress,1-749119026
1917,Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-05-23 17:31:52+00:00,Awaiting Assignment,1-749119026
1918,Org line A2,Sweden,Hongming,se,A2_4,Accepted,Medium,PROD67,2012-05-23 14:51:33+00:00,In Progress,1-749162875
1919,Org line A2,Sweden,Hongming,se,A2_4,Accepted,Medium,PROD67,2012-05-23 14:56:14+00:00,Assigned,1-749162875
1920,Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD589,2012-05-23 14:41:45+00:00,In Progress,1-749184198
1921,Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD589,2012-05-23 15:31:00+00:00,Wait,1-749184198
1922,Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD589,2012-05-23 15:30:51+00:00,In Progress,1-749184744
1923,Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD589,2012-05-23 15:31:07+00:00,Wait,1-749184744
1924,Org line A2,Brazil,Henrique,br,A2_2,Accepted,Medium,PROD134,2012-05-23 15:20:24+00:00,In Progress,1-749184751
1925,Org line A2,Brazil,Henrique,br,A2_2,Queued,Medium,PROD134,2012-05-28 21:21:25+00:00,Awaiting Assignment,1-749184751
1926,Org line A2,Brazil,Flavio,br,A2_2,Accepted,Medium,PROD134,2012-05-30 14:29:30+00:00,Assigned,1-749184751
1927,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-23 17:02:51+00:00,In Progress,1-749184839
1928,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-23 17:05:35+00:00,Assigned,1-749184839
1929,Org line G4,Sweden,Christoffer,se,,Accepted,Low,PROD412,2012-05-23 16:37:53+00:00,In Progress,1-749285083
1930,Org line G4,Sweden,Christoffer,se,,Accepted,Low,PROD412,2012-05-23 16:43:46+00:00,In Progress,1-749285250
1931,Org line G4,Sweden,Christoffer,se,,Accepted,Low,PROD412,2012-05-23 16:48:42+00:00,In Progress,1-749285407
1932,Org line G4,Sweden,Erik,se,,Accepted,Medium,PROD343,2012-05-23 17:04:39+00:00,In Progress,1-749290225
1933,Org line G4,Sweden,Erik,se,,Accepted,Medium,PROD343,2012-06-04 12:50:28+00:00,In Progress,1-749290225
1934,Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD589,2012-05-23 17:15:50+00:00,Wait,1-749306975
1935,Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD521,2012-05-24 09:06:53+00:00,In Progress,1-749307260
1936,Org line A2,United Kingdom,Timothy,gb,A2_1,Accepted,Medium,PROD236,2012-05-23 17:59:36+00:00,In Progress,1-749313527
1937,Org line A2,United Kingdom,Timothy,gb,A2_1,Accepted,Medium,PROD236,2012-05-23 18:07:31+00:00,Wait,1-749313527
1938,Org line A2,Sweden,Britt,se,A2_1,Accepted,Medium,PROD350,2012-05-23 20:18:20+00:00,In Progress,1-749375951
1939,Org line A2,Sweden,Britt,se,A2_1,Accepted,Medium,PROD350,2012-05-23 20:25:02+00:00,Wait,1-749375951
1940,Org line A2,USA,Joakim,us,A2_4,Accepted,Low,PROD546,2012-05-23 23:20:14+00:00,Wait,1-749402183
1941,Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD557,2012-05-24 09:24:10+00:00,In Progress,1-749527522
1942,Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD557,2012-05-24 10:04:54+00:00,Wait,1-749527522
1943,Org line A2,POLAND,Piotr,pl,A2_2,Accepted,Medium,PROD442,2012-05-24 09:42:00+00:00,Assigned,1-749550065
1944,Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD521,2012-05-24 10:04:10+00:00,In Progress,1-749572004
1945,Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD521,2012-05-24 10:12:23+00:00,Wait,1-749572004
1946,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-24 11:31:30+00:00,In Progress,1-749614245
1947,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-24 11:38:26+00:00,Assigned,1-749614245
1948,Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,Medium,PROD236,2012-05-24 13:24:35+00:00,Wait,1-749657781
1949,Org line C,Sweden,Pankaj,in,E_10,Accepted,Medium,PROD802,2012-05-24 15:59:07+00:00,In Progress,1-749730150
1950,Org line C,Sweden,Pankaj,in,E_10,Accepted,Medium,PROD802,2012-05-28 10:02:06+00:00,Wait,1-749730150
1951,Org line C,Sweden,Pankaj,in,E_10,Accepted,Medium,PROD802,2012-06-05 13:21:29+00:00,In Progress,1-749730150
1952,Org line C,Sweden,Pankaj,in,E_10,Accepted,Medium,PROD802,2012-06-11 09:17:57+00:00,Wait,1-749730150
1953,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-05-24 15:59:11+00:00,In Progress,1-749747547
1954,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-05-24 16:00:55+00:00,Closed,1-749747547
1955,Org line C,INDIA,Anup,in,E_8,Accepted,Medium,PROD597,2012-05-24 15:24:01+00:00,In Progress,1-749760823
1956,Org line C,France,Jonathan,fr,E_6,Accepted,Low,PROD525,2012-05-24 16:53:41+00:00,In Progress,1-749821849
1957,Org line A2,Belgium,Marc,be,A2_4,Accepted,Medium,PROD41,2012-05-24 15:53:02+00:00,In Progress,1-749840934
1958,Org line A2,Belgium,Marc,be,A2_4,Queued,Medium,PROD41,2012-05-24 15:55:45+00:00,Awaiting Assignment,1-749840934
1959,Org line A2,Belgium,Marc,be,A2_4,Accepted,Medium,PROD41,2012-05-30 18:16:10+00:00,In Progress,1-749840934
1960,Org line C,Sweden,Praveen,se,E_10,Accepted,Medium,PROD802,2012-05-24 16:24:36+00:00,In Progress,1-749851721
1961,Org line C,Sweden,Praveen,se,E_10,Queued,Medium,PROD802,2012-05-24 16:27:03+00:00,Awaiting Assignment,1-749851721
1962,Org line C,Sweden,Raja,se,E_10,Accepted,Medium,PROD802,2012-05-24 16:51:21+00:00,In Progress,1-749851721
1963,Org line C,Sweden,Martin,se,C_6,Queued,Medium,PROD802,2012-05-24 16:52:40+00:00,Awaiting Assignment,1-749851721
1964,Org line C,Sweden,Steve,se,C_6,Queued,Medium,PROD802,2012-05-25 09:41:22+00:00,Awaiting Assignment,1-749851721
